1.022529089823365211e-03,1.159255625680088997e-03,2.824403636623173952e-04,1.000000000000000000e+00
9.583836072124540806e-04,9.368117898702621460e-04,2.474742068443447351e-04,1.000000000000000000e+00
7.198653183877468109e-04,8.147200569510459900e-04,2.487455203663557768e-04,1.000000000000000000e+00
8.870263700373470783e-04,8.095378871075809002e-04,3.595671732909977436e-04,1.000000000000000000e+00
8.997038821689784527e-04,8.965771994553506374e-04,4.504605894908308983e-04,1.000000000000000000e+00
7.392211118713021278e-04,7.324265316128730774e-04,5.493928911164402962e-04,1.000000000000000000e+00
6.954439450055360794e-04,6.586932577192783356e-04,6.270362646318972111e-04,1.000000000000000000e+00
5.171120865270495415e-04,7.285117171704769135e-04,6.616001483052968979e-04,1.000000000000000000e+00
4.290663055144250393e-04,6.471524247899651527e-04,6.430020439438521862e-04,1.000000000000000000e+00
4.677417455241084099e-04,4.975342890247702599e-04,6.634906749241054058e-04,1.000000000000000000e+00
5.550122587010264397e-04,3.968107630498707294e-04,7.121273083612322807e-04,1.000000000000000000e+00
3.607388352975249290e-04,4.608143062796443701e-04,7.083687232807278633e-04,1.000000000000000000e+00
4.980543744750320911e-04,4.425805818755179644e-04,8.003070252016186714e-04,1.000000000000000000e+00
3.998288884758949280e-04,2.492135972715914249e-04,7.694528903812170029e-04,1.000000000000000000e+00
3.112440463155508041e-04,1.676148094702512026e-04,8.338855695910751820e-04,1.000000000000000000e+00
1.941867667483165860e-04,1.408290409017354250e-04,9.199530468322336674e-04,1.000000000000000000e+00
2.419152151560410857e-04,1.510178553871810436e-04,8.605078910477459431e-04,1.000000000000000000e+00
2.624291519168764353e-04,1.218262259499169886e-04,7.799561135470867157e-04,1.000000000000000000e+00
2.163538738386705518e-04,9.029705688590183854e-05,8.350914577022194862e-04,1.000000000000000000e+00
2.014573692576959729e-04,8.805537072475999594e-05,8.654027478769421577e-04,1.000000000000000000e+00
2.036406367551535368e-04,9.855751704890280962e-05,8.883520495146512985e-04,1.000000000000000000e+00
1.866183010861277580e-04,1.069422651198692620e-04,8.977027609944343567e-04,1.000000000000000000e+00
2.167466882383450866e-04,1.194305223179981112e-04,8.476020302623510361e-04,1.000000000000000000e+00
2.543952723499387503e-04,9.371939086122438312e-05,1.015079556964337826e-03,1.000000000000000000e+00
2.007533475989475846e-04,1.077280248864553869e-04,1.112888567149639130e-03,1.000000000000000000e+00
2.326329849893227220e-04,1.160156389232724905e-04,9.453450911678373814e-04,1.000000000000000000e+00
2.291989367222413421e-04,1.797635195543989539e-04,1.064347685314714909e-03,1.000000000000000000e+00
2.704508078750222921e-04,3.321480180602520704e-04,1.132598146796226501e-03,1.000000000000000000e+00
2.052640629699453712e-04,2.590530784800648689e-04,1.125109847635030746e-03,1.000000000000000000e+00
3.780559054575860500e-04,2.329403505427762866e-04,1.126612303778529167e-03,1.000000000000000000e+00
3.919621813111007214e-04,2.970763307530432940e-04,1.139168045483529568e-03,1.000000000000000000e+00
3.996756859123706818e-04,1.503255043644458055e-04,1.272924011573195457e-03,1.000000000000000000e+00
3.057651920244097710e-04,9.659492206992581487e-05,1.318688970059156418e-03,1.000000000000000000e+00
4.889229312539100647e-04,1.702461449895054102e-04,1.285546692088246346e-03,1.000000000000000000e+00
6.772865890525281429e-04,1.597477239556610584e-04,1.372421160340309143e-03,1.000000000000000000e+00
6.038071587681770325e-04,2.147173800040036440e-04,1.430117641575634480e-03,1.000000000000000000e+00
4.784670309163630009e-04,1.161674445029348135e-04,1.397905987687408924e-03,1.000000000000000000e+00
7.315646507777273655e-04,1.980285014724358916e-04,1.509357476606965065e-03,1.000000000000000000e+00
7.986162090674042702e-04,1.948297431226819754e-04,1.462684478610754013e-03,1.000000000000000000e+00
6.532006664201617241e-04,1.757644786266610026e-04,1.437285915017127991e-03,1.000000000000000000e+00
7.502587977796792984e-04,1.342298492090776563e-04,1.457927166484296322e-03,1.000000000000000000e+00
6.103111081756651402e-04,1.112776808440685272e-04,1.495054457336664200e-03,1.000000000000000000e+00
5.186834023334085941e-04,1.335535052930936217e-04,1.527745043858885765e-03,1.000000000000000000e+00
6.345699075609445572e-04,1.860662887338548899e-04,1.573192304931581020e-03,1.000000000000000000e+00
6.375972297973930836e-04,1.112210302380844951e-04,1.440344611182808876e-03,1.000000000000000000e+00
5.470053292810916901e-04,1.527224667370319366e-04,1.487310975790023804e-03,1.000000000000000000e+00
5.673377891071140766e-04,1.009316765703260899e-04,1.442876644432544708e-03,1.000000000000000000e+00
5.931645282544195652e-04,1.293887326028198004e-04,1.455513644032180309e-03,1.000000000000000000e+00
8.241144823841750622e-04,2.050990733550861478e-04,1.544126891531050205e-03,1.000000000000000000e+00
8.565919124521315098e-04,2.890191972255706787e-04,1.487769419327378273e-03,1.000000000000000000e+00
8.281181217171251774e-04,1.672394428169354796e-04,1.426863367669284344e-03,1.000000000000000000e+00
8.488782914355397224e-04,1.795659336494281888e-04,1.514269271865487099e-03,1.000000000000000000e+00
1.000507269054651260e-03,1.987848954740911722e-04,1.534655923023819923e-03,1.000000000000000000e+00
7.596506620757281780e-04,1.016208116197958589e-04,1.569346641190350056e-03,1.000000000000000000e+00
6.571069243364036083e-04,1.090599471353925765e-04,1.552923000417649746e-03,1.000000000000000000e+00
6.508616497740149498e-04,1.299648429267108440e-04,1.544165541417896748e-03,1.000000000000000000e+00
7.354651461355388165e-04,1.039666676660999656e-04,1.548653934150934219e-03,1.000000000000000000e+00
6.644625682383775711e-04,1.157385486294515431e-04,1.552110305055975914e-03,1.000000000000000000e+00
8.177046547643840313e-04,1.658871187828481197e-04,1.421589870005846024e-03,1.000000000000000000e+00
7.225744775496423244e-04,1.628129102755337954e-04,1.455490593798458576e-03,1.000000000000000000e+00
7.796903955750167370e-04,1.650016201892867684e-04,1.517907017841935158e-03,1.000000000000000000e+00
6.282397080212831497e-04,1.249637571163475513e-04,1.539956894703209400e-03,1.000000000000000000e+00
4.506691184360533953e-04,1.093974642571993172e-04,1.409944146871566772e-03,1.000000000000000000e+00
6.624057423323392868e-04,1.347571087535470724e-04,1.392503734678030014e-03,1.000000000000000000e+00
8.519623079337179661e-04,1.982424582820385695e-04,1.410961267538368702e-03,1.000000000000000000e+00
9.005832253023982048e-04,1.584470592206344008e-04,1.421710243448615074e-03,1.000000000000000000e+00
9.494214900769293308e-04,1.738412101985886693e-04,1.455188845284283161e-03,1.000000000000000000e+00
6.575951701961457729e-04,1.257221592823043466e-04,1.483092084527015686e-03,1.000000000000000000e+00
5.362870870158076286e-04,1.075587424566037953e-04,1.440914813429117203e-03,1.000000000000000000e+00
4.708714259322732687e-04,8.979335689218714833e-05,1.472697244025766850e-03,1.000000000000000000e+00
6.815497763454914093e-04,9.137985034612938762e-05,1.466590911149978638e-03,1.000000000000000000e+00
7.463929941877722740e-04,9.777841478353366256e-05,1.430842676199972630e-03,1.000000000000000000e+00
5.869170418009161949e-04,1.076581975212320685e-04,1.322103547863662243e-03,1.000000000000000000e+00
5.723579670302569866e-04,1.107117204810492694e-04,1.339814625680446625e-03,1.000000000000000000e+00
5.438259104266762733e-04,1.168848102679476142e-04,1.342258066870272160e-03,1.000000000000000000e+00
5.555511452257633209e-04,1.129140146076679230e-04,1.291016465984284878e-03,1.000000000000000000e+00
4.493900632951408625e-04,1.083208189811557531e-04,1.427777693606913090e-03,1.000000000000000000e+00
6.212765583768486977e-04,1.373023987980559468e-04,1.345192547887563705e-03,1.000000000000000000e+00
5.065373261459171772e-04,2.886111615225672722e-04,1.427568146027624607e-03,1.000000000000000000e+00
4.065062967129051685e-04,2.111219946527853608e-04,1.449778326787054539e-03,1.000000000000000000e+00
6.198529154062271118e-04,9.731017780723050237e-05,1.374302897602319717e-03,1.000000000000000000e+00
6.430417997762560844e-04,9.805676381802186370e-05,1.451376359909772873e-03,1.000000000000000000e+00
7.210589246824383736e-04,1.009521365631371737e-04,1.519961981102824211e-03,1.000000000000000000e+00
7.742185262031853199e-04,9.912477980833500624e-05,1.390165998600423336e-03,1.000000000000000000e+00
7.856882293708622456e-04,1.887807302409783006e-04,1.269266707822680473e-03,1.000000000000000000e+00
6.091377581469714642e-04,1.121191817219369113e-04,1.393383834511041641e-03,1.000000000000000000e+00
4.255207313690334558e-04,9.964710625354200602e-05,1.483647618442773819e-03,1.000000000000000000e+00
6.211560685187578201e-04,1.430492411600425839e-04,1.374430838041007519e-03,1.000000000000000000e+00
4.106392734684050083e-04,9.612947906134650111e-05,1.395052997395396233e-03,1.000000000000000000e+00
3.372254723217338324e-04,9.948149818228557706e-05,1.324390061199665070e-03,1.000000000000000000e+00
3.774174838326871395e-04,1.637376844882965088e-04,1.428037066943943501e-03,1.000000000000000000e+00
5.737331230193376541e-04,3.459011495579034090e-04,1.364233321510255337e-03,1.000000000000000000e+00
6.420493009500205517e-04,2.388305147178471088e-04,1.312644453719258308e-03,1.000000000000000000e+00
5.822670063935220242e-04,3.063557378482073545e-04,1.304638455621898174e-03,1.000000000000000000e+00
3.183011140208691359e-04,2.272822457598522305e-04,1.298026647418737411e-03,1.000000000000000000e+00
4.515003529377281666e-04,2.099434350384399295e-04,1.297212089411914349e-03,1.000000000000000000e+00
5.034976638853549957e-04,2.033408381976187229e-04,1.220065751112997532e-03,1.000000000000000000e+00
4.758318536914885044e-04,2.843987895175814629e-04,1.202257000841200352e-03,1.000000000000000000e+00
4.719228309113532305e-04,3.485303313937038183e-04,1.268809312023222446e-03,1.000000000000000000e+00
3.198300255462527275e-04,4.188139864709228277e-04,1.358672510832548141e-03,1.000000000000000000e+00
2.360616053920239210e-04,3.256668569520115852e-04,1.381317735649645329e-03,1.000000000000000000e+00
2.047604502877220511e-04,2.814428298734128475e-04,1.402948168106377125e-03,1.000000000000000000e+00
2.260432374896481633e-04,3.743085253518074751e-04,1.304773497395217419e-03,1.000000000000000000e+00
4.827462544199079275e-04,2.742041542660444975e-04,1.294587855227291584e-03,1.000000000000000000e+00
5.795029574073851109e-04,2.130575885530561209e-04,1.277427771128714085e-03,1.000000000000000000e+00
3.350359620526432991e-04,2.014170167967677116e-04,1.213892246596515179e-03,1.000000000000000000e+00
3.674731124192476273e-04,2.810764708556234837e-04,1.158758648671209812e-03,1.000000000000000000e+00
4.598531231749802828e-04,2.347265108255669475e-04,1.193324220366775990e-03,1.000000000000000000e+00
4.791435785591602325e-04,3.224331885576248169e-04,1.201484701596200466e-03,1.000000000000000000e+00
3.552652779035270214e-04,2.390636509517207742e-04,1.241586287505924702e-03,1.000000000000000000e+00
2.493598440196365118e-04,2.184474869864061475e-04,1.275859656743705273e-03,1.000000000000000000e+00
3.756232617888599634e-04,1.820875186240300536e-04,1.403307891450822353e-03,1.000000000000000000e+00
4.268402408342808485e-04,3.401804424356669188e-04,1.375230378471314907e-03,1.000000000000000000e+00
4.466639948077499866e-04,3.635059692896902561e-04,1.405982184223830700e-03,1.000000000000000000e+00
3.360399859957396984e-04,3.562063502613455057e-04,1.458406331948935986e-03,1.000000000000000000e+00
2.941188577096909285e-04,2.577486739028245211e-04,1.400644658133387566e-03,1.000000000000000000e+00
2.645166823640465736e-04,2.737301983870565891e-04,1.427884912118315697e-03,1.000000000000000000e+00
2.373284369241446257e-04,3.512865805532783270e-04,1.376200933009386063e-03,1.000000000000000000e+00
2.918962272815406322e-04,2.793533785734325647e-04,1.422403613105416298e-03,1.000000000000000000e+00
2.390011650277301669e-04,3.346967860125005245e-04,1.393396174535155296e-03,1.000000000000000000e+00
3.870664513669908047e-04,2.275761798955500126e-04,1.340089482255280018e-03,1.000000000000000000e+00
3.952507104258984327e-04,1.942604139912873507e-04,1.450350973755121231e-03,1.000000000000000000e+00
3.859284915961325169e-04,2.863111731130629778e-04,1.386306248605251312e-03,1.000000000000000000e+00
2.919483813457190990e-04,4.847756354138255119e-04,1.327987876720726490e-03,1.000000000000000000e+00
4.055484023410826921e-04,3.519086458254605532e-04,1.277744770050048828e-03,1.000000000000000000e+00
5.167115014046430588e-04,2.751834690570831299e-04,1.167679904028773308e-03,1.000000000000000000e+00
5.043572746217250824e-04,3.131404228042811155e-04,1.110709388740360737e-03,1.000000000000000000e+00
3.020252916030585766e-04,2.618799044284969568e-04,1.158523722551763058e-03,1.000000000000000000e+00
2.380875230301171541e-04,3.028879000339657068e-04,1.265637343749403954e-03,1.000000000000000000e+00
4.312611417844891548e-04,2.868188603315502405e-04,1.211201539263129234e-03,1.000000000000000000e+00
4.042131768073886633e-04,3.481002058833837509e-04,1.172206713818013668e-03,1.000000000000000000e+00
2.765296085271984339e-04,4.210570186842232943e-04,1.145242829807102680e-03,1.000000000000000000e+00
2.945029118563979864e-04,7.379600428976118565e-04,1.231004483997821808e-03,1.000000000000000000e+00
3.142082132399082184e-04,5.998020060360431671e-04,1.154436497017741203e-03,1.000000000000000000e+00
4.657929530367255211e-04,3.473046235740184784e-04,1.012292690575122833e-03,1.000000000000000000e+00
5.270877736620604992e-04,3.339785034768283367e-04,1.016183174215257168e-03,1.000000000000000000e+00
4.303944588173180819e-04,3.979232278652489185e-04,1.021814183332026005e-03,1.000000000000000000e+00
5.073216161690652370e-04,3.826469182968139648e-04,1.052463427186012268e-03,1.000000000000000000e+00
5.466971779242157936e-04,3.768626484088599682e-04,1.147665898315608501e-03,1.000000000000000000e+00
4.885562229901552200e-04,3.754458739422261715e-04,1.165238092653453350e-03,1.000000000000000000e+00
5.871342727914452553e-04,3.603859513532370329e-04,1.191731658764183521e-03,1.000000000000000000e+00
5.762294167652726173e-04,3.330531180836260319e-04,1.155595295131206512e-03,1.000000000000000000e+00
5.407835124060511589e-04,2.852407633326947689e-04,1.112270751036703587e-03,1.000000000000000000e+00
5.245056818239390850e-04,4.264597082510590553e-04,1.074104802682995796e-03,1.000000000000000000e+00
4.669520421884953976e-04,3.147574025206267834e-04,1.124754431657493114e-03,1.000000000000000000e+00
6.000763387419283390e-04,2.911378978751599789e-04,1.096469350159168243e-03,1.000000000000000000e+00
3.148151154164224863e-04,3.678119974210858345e-04,1.176105230115354061e-03,1.000000000000000000e+00
3.376877284608781338e-04,3.300381067674607038e-04,1.207505585625767708e-03,1.000000000000000000e+00
6.187279941514134407e-04,4.217939276713877916e-04,1.088360906578600407e-03,1.000000000000000000e+00
7.458043983206152916e-04,5.291536217555403709e-04,1.011205720715224743e-03,1.000000000000000000e+00
5.597871495410799980e-04,4.399462486617267132e-04,9.653869201429188251e-04,1.000000000000000000e+00
5.982990260235965252e-04,5.003737751394510269e-04,9.611583082005381584e-04,1.000000000000000000e+00
4.962160601280629635e-04,4.234704829286783934e-04,1.057841465808451176e-03,1.000000000000000000e+00
4.591793112922459841e-04,4.801467584911733866e-04,1.027543679811060429e-03,1.000000000000000000e+00
3.441348089836537838e-04,4.177339142188429832e-04,1.064514624886214733e-03,1.000000000000000000e+00
3.090702521149069071e-04,4.161888209637254477e-04,1.047247438691556454e-03,1.000000000000000000e+00
4.383654741104692221e-04,3.896107664331793785e-04,9.937509894371032715e-04,1.000000000000000000e+00
5.182359600439667702e-04,3.414562961552292109e-04,9.416323737241327763e-04,1.000000000000000000e+00
4.527157871052622795e-04,3.800216654781252146e-04,9.666536934673786163e-04,1.000000000000000000e+00
3.079937887378036976e-04,3.355102962814271450e-04,9.583844221197068691e-04,1.000000000000000000e+00
3.204919048584997654e-04,3.725394781213253736e-04,9.558144956827163696e-04,1.000000000000000000e+00
2.496144734323024750e-04,2.643906336743384600e-04,1.030484214425086975e-03,1.000000000000000000e+00
2.383542741881683469e-04,4.229156184010207653e-04,1.096001244150102139e-03,1.000000000000000000e+00
3.641324292402714491e-04,3.973749408032745123e-04,1.015394227579236031e-03,1.000000000000000000e+00
2.992477093357592821e-04,4.798767331521958113e-04,1.004702528007328510e-03,1.000000000000000000e+00
2.333874726900830865e-04,6.060709711164236069e-04,1.115664374083280563e-03,1.000000000000000000e+00
2.392471214989200234e-04,5.052681663073599339e-04,1.022596494294703007e-03,1.000000000000000000e+00
2.818577631842344999e-04,4.825736396014690399e-04,1.021206495352089405e-03,1.000000000000000000e+00
3.892599488608539104e-04,4.902305663563311100e-04,9.189597330987453461e-04,1.000000000000000000e+00
2.687607775442302227e-04,5.509957554750144482e-04,9.574188152328133583e-04,1.000000000000000000e+00
2.940169069916009903e-04,3.840532444883137941e-04,1.157844904810190201e-03,1.000000000000000000e+00
2.420935343252494931e-04,3.558305033948272467e-04,1.042394549585878849e-03,1.000000000000000000e+00
2.402797399554401636e-04,4.071679140906780958e-04,1.199838123284280300e-03,1.000000000000000000e+00
2.659864840097725391e-04,3.310630854684859514e-04,1.108995173126459122e-03,1.000000000000000000e+00
3.466972848400473595e-04,3.587911778595298529e-04,1.145754242315888405e-03,1.000000000000000000e+00
2.778772322926670313e-04,4.408402601256966591e-04,1.135605038143694401e-03,1.000000000000000000e+00
2.619442529976367950e-04,3.993434656877070665e-04,1.011322601698338985e-03,1.000000000000000000e+00
2.723766374401748180e-04,3.664688847493380308e-04,1.094817183911800385e-03,1.000000000000000000e+00
2.258137683384120464e-04,6.284209084697067738e-04,1.155588310211896896e-03,1.000000000000000000e+00
2.875403733924031258e-04,5.846603889949619770e-04,1.084766234271228313e-03,1.000000000000000000e+00
3.846702456939965487e-04,4.681285936385393143e-04,1.010736566968262196e-03,1.000000000000000000e+00
4.338896251283586025e-04,5.059933755546808243e-04,1.050037448294460773e-03,1.000000000000000000e+00
3.272775793448090553e-04,5.055734072811901569e-04,1.073428313247859478e-03,1.000000000000000000e+00
2.769312704913318157e-04,4.705894098151475191e-04,1.025505363941192627e-03,1.000000000000000000e+00
3.061658062506467104e-04,6.027555209584534168e-04,1.069368328899145126e-03,1.000000000000000000e+00
2.292007266078144312e-04,5.770631833001971245e-04,1.122485613450407982e-03,1.000000000000000000e+00
3.037525748368352652e-04,6.219503702595829964e-04,1.118763117119669914e-03,1.000000000000000000e+00
3.289762244094163179e-04,4.694745002780109644e-04,1.139558269642293453e-03,1.000000000000000000e+00
4.217581008560955524e-04,3.550971159711480141e-04,9.436720283702015877e-04,1.000000000000000000e+00
4.201566043775528669e-04,4.253856604918837547e-04,9.242883534170687199e-04,1.000000000000000000e+00
3.791097551584243774e-04,4.565431154333055019e-04,9.460146538913249969e-04,1.000000000000000000e+00
3.104448260273784399e-04,5.164184840396046638e-04,9.475554106757044792e-04,1.000000000000000000e+00
3.687328135129064322e-04,4.848121025133877993e-04,8.895157952792942524e-04,1.000000000000000000e+00
3.348182071931660175e-04,5.060545518063008785e-04,8.326341630890965462e-04,1.000000000000000000e+00
3.280226083006709814e-04,5.241318722255527973e-04,7.864090730436146259e-04,1.000000000000000000e+00
2.383476385148242116e-04,7.034033769741654396e-04,7.796310237608850002e-04,1.000000000000000000e+00
3.509499947540462017e-04,7.214660872705280781e-04,8.000074885785579681e-04,1.000000000000000000e+00
4.297448322176933289e-04,5.621556774713099003e-04,8.386147674173116684e-04,1.000000000000000000e+00
3.495379060041159391e-04,6.656426703557372093e-04,8.242599433287978172e-04,1.000000000000000000e+00
5.043913261033594608e-04,6.317130173556506634e-04,8.734228904359042645e-04,1.000000000000000000e+00
7.336128619499504566e-04,7.213306380435824394e-04,8.768184343352913857e-04,1.000000000000000000e+00
6.461050361394882202e-04,6.204226519912481308e-04,8.281461196020245552e-04,1.000000000000000000e+00
3.630593128036707640e-04,5.416735075414180756e-04,8.571702055633068085e-04,1.000000000000000000e+00
3.465896297711879015e-04,7.076737820170819759e-04,8.890037424862384796e-04,1.000000000000000000e+00
5.778667400591075420e-04,6.324846181087195873e-04,9.301949758082628250e-04,1.000000000000000000e+00
5.213345866650342941e-04,6.709886365570127964e-04,9.505087509751319885e-04,1.000000000000000000e+00
4.321833839640021324e-04,5.775089957751333714e-04,1.002528704702854156e-03,1.000000000000000000e+00
4.339825536590069532e-04,6.633009761571884155e-04,1.020008581690490246e-03,1.000000000000000000e+00
3.930898383259773254e-04,7.784220506437122822e-04,9.838412515819072723e-04,1.000000000000000000e+00
2.317523903911933303e-04,5.492008640430867672e-04,1.008373918011784554e-03,1.000000000000000000e+00
2.617051650304347277e-04,7.069164421409368515e-04,9.824800072237849236e-04,1.000000000000000000e+00
4.228089528623968363e-04,6.443606689572334290e-04,9.639259078539907932e-04,1.000000000000000000e+00
3.657751949504017830e-04,7.130623562261462212e-04,9.073009714484214783e-04,1.000000000000000000e+00
5.592931411229074001e-04,8.147413027472794056e-04,9.168498218059539795e-04,1.000000000000000000e+00
4.114430339541286230e-04,7.714186795055866241e-04,1.057103276252746582e-03,1.000000000000000000e+00
3.311733889859169722e-04,6.877987761981785297e-04,1.121663604862987995e-03,1.000000000000000000e+00
2.855039492715150118e-04,8.115298696793615818e-04,1.091681071557104588e-03,1.000000000000000000e+00
2.462305128574371338e-04,7.506348774768412113e-04,1.082453993149101734e-03,1.000000000000000000e+00
2.761955838650465012e-04,7.620087126269936562e-04,1.146703842096030712e-03,1.000000000000000000e+00
3.275437629781663418e-04,6.777850212529301643e-04,1.105648581869900227e-03,1.000000000000000000e+00
3.498928272165358067e-04,6.733767804689705372e-04,1.215727650560438633e-03,1.000000000000000000e+00
3.246213891543447971e-04,6.973658455535769463e-04,1.172888907603919506e-03,1.000000000000000000e+00
3.091814578510820866e-04,7.633410277776420116e-04,1.284324331209063530e-03,1.000000000000000000e+00
2.322406944585964084e-04,8.769661071710288525e-04,1.150068943388760090e-03,1.000000000000000000e+00
2.248730452265590429e-04,8.157629054039716721e-04,1.333574298769235611e-03,1.000000000000000000e+00
3.007172490470111370e-04,8.499860414303839207e-04,1.249984023161232471e-03,1.000000000000000000e+00
2.946945023722946644e-04,7.565665291622281075e-04,1.186291105113923550e-03,1.000000000000000000e+00
5.787700065411627293e-04,6.717632059007883072e-04,1.026137848384678364e-03,1.000000000000000000e+00
4.668154579121619463e-04,7.050906424410641193e-04,9.783151326701045036e-04,1.000000000000000000e+00
4.279692366253584623e-04,8.764165686443448067e-04,1.071160309948027134e-03,1.000000000000000000e+00
5.263134953565895557e-04,7.471949211321771145e-04,1.046308083459734917e-03,1.000000000000000000e+00
5.892512854188680649e-04,6.911162636242806911e-04,1.078729052096605301e-03,1.000000000000000000e+00
3.783158026635646820e-04,7.377499714493751526e-04,8.967614267021417618e-04,1.000000000000000000e+00
2.602890890557318926e-04,7.934252498671412468e-04,8.529262267984449863e-04,1.000000000000000000e+00
