1.253208704292774200e-02,1.091911457479000092e-02,1.149860676378011703e-02,1.510917153000000000e+09,0.000000000000000000e+00
5.298424512147903442e-04,2.345278917346149683e-04,1.168263959698379040e-03,1.510917213000000000e+09,0.000000000000000000e+00
4.884290392510592937e-04,2.102958533214405179e-04,1.357032335363328457e-03,1.510917273000000000e+09,0.000000000000000000e+00
3.899451403412967920e-04,4.099294892512261868e-04,1.083645736798644066e-03,1.510917333000000000e+09,1.000000000000000000e+00
3.735991485882550478e-04,6.677542114630341530e-04,9.851711802184581757e-04,1.510917393000000000e+09,1.000000000000000000e+00
2.950688358396291733e-04,7.965407567098736763e-04,8.512535714544355869e-04,1.510917453000000000e+09,1.000000000000000000e+00
2.689582761377096176e-04,9.140967740677297115e-04,8.425466949120163918e-04,1.510917513000000000e+09,1.000000000000000000e+00
2.750126877799630165e-04,8.490416221320629120e-04,8.167833439074456692e-04,1.510917573000000000e+09,1.000000000000000000e+00
3.052297397516667843e-04,8.788585546426475048e-04,7.834364660084247589e-04,1.510917633000000000e+09,1.000000000000000000e+00
3.004646277986466885e-04,8.727354579605162144e-04,8.183382451534271240e-04,1.510917693000000000e+09,1.000000000000000000e+00
2.972576185129582882e-04,8.537633111700415611e-04,8.434634073637425900e-04,1.510917753000000000e+09,1.000000000000000000e+00
2.844573755282908678e-04,8.842700626701116562e-04,6.129333632998168468e-04,1.510917813000000000e+09,1.000000000000000000e+00
2.629205409903079271e-04,8.324272930622100830e-04,6.808650796301662922e-04,1.510917873000000000e+09,1.000000000000000000e+00
2.790315484162420034e-04,9.415713138878345490e-04,6.557527813129127026e-04,1.510917933000000000e+09,1.000000000000000000e+00
3.462281601969152689e-04,8.581036818213760853e-04,6.849633646197617054e-04,1.510917993000000000e+09,1.000000000000000000e+00
3.206726978532969952e-04,9.699444635771214962e-04,6.070110830478370190e-04,1.510918053000000000e+09,1.000000000000000000e+00
2.436353679513558745e-04,9.427685290575027466e-04,5.228782538324594498e-04,1.510918113000000000e+09,1.000000000000000000e+00
2.659774036146700382e-04,8.819057838991284370e-04,5.472778575494885445e-04,1.510918173000000000e+09,1.000000000000000000e+00
2.856848295778036118e-04,9.213080047629773617e-04,5.536284297704696655e-04,1.510918233000000000e+09,1.000000000000000000e+00
3.458941937424242496e-04,9.205323294736444950e-04,5.204321350902318954e-04,1.510918293000000000e+09,1.000000000000000000e+00
2.442115801386535168e-04,7.961813244037330151e-04,5.648907390423119068e-04,1.510918353000000000e+09,1.000000000000000000e+00
2.525158342905342579e-04,8.224876946769654751e-04,4.991355817764997482e-04,1.510918413000000000e+09,1.000000000000000000e+00
2.645323693286627531e-04,8.492667693644762039e-04,5.013143527321517467e-04,1.510918473000000000e+09,1.000000000000000000e+00
2.666510990820825100e-04,7.976781926117837429e-04,5.053328350186347961e-04,1.510918533000000000e+09,1.000000000000000000e+00
