1.982862595468759537e-04,5.600056611001491547e-04,5.128760822117328644e-04,1.511395953000000000e+09,0.000000000000000000e+00
2.121878060279414058e-04,5.784510285593569279e-04,5.129405180923640728e-04,1.511395954000000000e+09,0.000000000000000000e+00
2.992385707329958677e-04,6.428302149288356304e-04,5.619830335490405560e-04,1.511395955000000000e+09,0.000000000000000000e+00
2.043371496256440878e-04,5.382152739912271500e-04,6.871017394587397575e-04,1.511395956000000000e+09,0.000000000000000000e+00
1.795236457837745547e-04,5.121202557347714901e-04,5.894358619116246700e-04,1.511395957000000000e+09,0.000000000000000000e+00
1.729912910377606750e-04,4.319814033806324005e-04,5.919099785387516022e-04,1.511395958000000000e+09,0.000000000000000000e+00
2.818881184794008732e-04,3.892007516697049141e-04,5.678868619725108147e-04,1.511395959000000000e+09,0.000000000000000000e+00
2.757555921562016010e-04,4.467619000934064388e-04,6.105104694142937660e-04,1.511395960000000000e+09,0.000000000000000000e+00
2.968107291962951422e-04,4.114351177122443914e-04,5.456080543808639050e-04,1.511395961000000000e+09,0.000000000000000000e+00
3.501429746393114328e-04,4.765812191180884838e-04,5.848819273523986340e-04,1.511395962000000000e+09,0.000000000000000000e+00
4.233467334415763617e-04,4.832292324863374233e-04,5.547073087655007839e-04,1.511395963000000000e+09,0.000000000000000000e+00
2.124681050190702081e-04,3.986522206105291843e-04,5.966740427538752556e-04,1.511395964000000000e+09,0.000000000000000000e+00
2.163428871426731348e-04,3.940298338420689106e-04,5.211570532992482185e-04,1.511395965000000000e+09,0.000000000000000000e+00
2.416892966721206903e-04,4.394857096485793591e-04,5.621182499453425407e-04,1.511395966000000000e+09,0.000000000000000000e+00
2.112078655045479536e-04,5.965671152807772160e-04,5.116438842378556728e-04,1.511395967000000000e+09,0.000000000000000000e+00
4.008141113445162773e-04,5.864304839633405209e-04,5.122937727719545364e-04,1.511395968000000000e+09,0.000000000000000000e+00
2.896961523219943047e-04,6.427713087759912014e-04,5.731076817028224468e-04,1.511395969000000000e+09,0.000000000000000000e+00
2.506385208107531071e-04,5.618573632091283798e-04,5.089454934932291508e-04,1.511395970000000000e+09,0.000000000000000000e+00
2.197704743593931198e-04,5.517977988347411156e-04,4.711488145403563976e-04,1.511395971000000000e+09,0.000000000000000000e+00
3.101995971519500017e-04,3.886128833983093500e-04,4.673042858485132456e-04,1.511395972000000000e+09,0.000000000000000000e+00
2.798848436214029789e-04,4.120480443816632032e-04,4.797028668690472841e-04,1.511395973000000000e+09,0.000000000000000000e+00
3.147816169075667858e-04,4.433840513229370117e-04,5.281281191855669022e-04,1.511395974000000000e+09,0.000000000000000000e+00
2.595973492134362459e-04,4.136463976465165615e-04,5.129749188199639320e-04,1.511395975000000000e+09,0.000000000000000000e+00
2.394188923062756658e-04,3.549556422512978315e-04,5.544319865293800831e-04,1.511395976000000000e+09,0.000000000000000000e+00
1.917525223689153790e-04,3.619704220909625292e-04,5.483200657181441784e-04,1.511395977000000000e+09,0.000000000000000000e+00
1.825958170229569077e-04,3.900727897416800261e-04,6.194264278747141361e-04,1.511395978000000000e+09,0.000000000000000000e+00
1.854965084930881858e-04,3.508837835397571325e-04,6.547591765411198139e-04,1.511395979000000000e+09,0.000000000000000000e+00
1.607730810064822435e-04,4.768904473166912794e-04,5.790865980088710785e-04,1.511395980000000000e+09,0.000000000000000000e+00
1.915712637128308415e-04,4.294463142286986113e-04,6.057765567675232887e-04,1.511395981000000000e+09,0.000000000000000000e+00
1.582759578013792634e-04,4.416084557306021452e-04,6.206785910762846470e-04,1.511395982000000000e+09,0.000000000000000000e+00
2.233217091998085380e-04,4.308910574764013290e-04,6.523028132505714893e-04,1.511395983000000000e+09,0.000000000000000000e+00
2.185173070756718516e-04,3.235778131056576967e-04,6.430169451050460339e-04,1.511395984000000000e+09,0.000000000000000000e+00
1.652804494369775057e-04,3.109068493358790874e-04,4.546907730400562286e-04,1.511395985000000000e+09,0.000000000000000000e+00
1.651798229431733489e-04,3.413390659261494875e-04,5.401448579505085945e-04,1.511395986000000000e+09,0.000000000000000000e+00
1.521674566902220249e-04,5.091821658425033092e-04,5.909705650992691517e-04,1.511395987000000000e+09,0.000000000000000000e+00
1.700257271295413375e-04,3.729971649590879679e-04,6.149606197141110897e-04,1.511395988000000000e+09,0.000000000000000000e+00
1.679269043961539865e-04,4.306644841562956572e-04,6.064545013941824436e-04,1.511395989000000000e+09,0.000000000000000000e+00
2.010649477597326040e-04,4.777955764438956976e-04,6.305488059297204018e-04,1.511395990000000000e+09,0.000000000000000000e+00
1.716872939141467214e-04,4.070883442182093859e-04,5.792907322756946087e-04,1.511395991000000000e+09,0.000000000000000000e+00
1.629671169212087989e-04,5.173698882572352886e-04,6.194049492478370667e-04,1.511395992000000000e+09,0.000000000000000000e+00
1.936371263582259417e-04,4.457728937268257141e-04,5.894904024899005890e-04,1.511395993000000000e+09,0.000000000000000000e+00
2.460858668200671673e-04,4.309492360334843397e-04,6.317256484180688858e-04,1.511395994000000000e+09,0.000000000000000000e+00
1.980116649065166712e-04,4.262167785782366991e-04,5.373327294364571571e-04,1.511395995000000000e+09,0.000000000000000000e+00
1.824558858061209321e-04,4.293089150451123714e-04,4.885280504822731018e-04,1.511395996000000000e+09,0.000000000000000000e+00
2.311670978087931871e-04,4.934343742206692696e-04,5.051426705904304981e-04,1.511395997000000000e+09,0.000000000000000000e+00
1.886212994577363133e-04,5.904181161895394325e-04,5.478921812027692795e-04,1.511395998000000000e+09,0.000000000000000000e+00
2.196611749241128564e-04,4.705154860857874155e-04,4.334762052167207003e-04,1.511395999000000000e+09,0.000000000000000000e+00
2.240557951154187322e-04,4.037660546600818634e-04,4.844217328354716301e-04,1.511396000000000000e+09,0.000000000000000000e+00
2.189967926824465394e-04,2.828920551110059023e-04,4.738933057524263859e-04,1.511396001000000000e+09,0.000000000000000000e+00
1.674662780715152621e-04,3.696619824040681124e-04,4.327484930399805307e-04,1.511396002000000000e+09,0.000000000000000000e+00
2.737230679485946894e-04,4.787053621839731932e-04,3.998226893600076437e-04,1.511396003000000000e+09,0.000000000000000000e+00
1.868175604613497853e-04,2.726529201027005911e-04,4.110284789931029081e-04,1.511396004000000000e+09,0.000000000000000000e+00
1.765008200891315937e-04,3.671954327728599310e-04,4.031462303828448057e-04,1.511396005000000000e+09,0.000000000000000000e+00
1.746716880006715655e-04,3.356776433065533638e-04,5.062792333774268627e-04,1.511396006000000000e+09,0.000000000000000000e+00
