2.197342837462201715e-04,4.332540556788444519e-04,5.550662172026932240e-04,1.511395953000000000e+09,0.000000000000000000e+00
2.307075483258813620e-04,3.821542777586728334e-04,5.005248822271823883e-04,1.511396013000000000e+09,0.000000000000000000e+00
2.308394323335960507e-04,5.398120847530663013e-04,5.105627933517098427e-04,1.511396073000000000e+09,0.000000000000000000e+00
2.155055262846872211e-04,6.092073163017630577e-04,4.604565910995006561e-04,1.511396133000000000e+09,0.000000000000000000e+00
2.325805398868396878e-04,5.259402096271514893e-04,3.523728519212454557e-04,1.511396193000000000e+09,0.000000000000000000e+00
1.968768920050933957e-04,5.900309188291430473e-04,4.668408364523202181e-04,1.511396253000000000e+09,0.000000000000000000e+00
1.882426295196637511e-04,5.776922334916889668e-04,3.917675639968365431e-04,1.511396313000000000e+09,0.000000000000000000e+00
1.932247832883149385e-04,6.093572592362761497e-04,4.445043450687080622e-04,1.511396373000000000e+09,0.000000000000000000e+00
1.920425420394167304e-04,5.162389134056866169e-04,3.663725219666957855e-04,1.511396433000000000e+09,0.000000000000000000e+00
1.833625719882547855e-04,5.774204037152230740e-04,4.256420070305466652e-04,1.511396493000000000e+09,0.000000000000000000e+00
2.280485641676932573e-04,5.918078823015093803e-04,5.176778649911284447e-04,1.511396553000000000e+09,0.000000000000000000e+00
2.264485374325886369e-04,7.161742541939020157e-04,4.755637492053210735e-04,1.511396613000000000e+09,0.000000000000000000e+00
2.152158704120665789e-04,6.289236480370163918e-04,4.879051703028380871e-04,1.511396673000000000e+09,0.000000000000000000e+00
2.199748996645212173e-04,5.861009703949093819e-04,4.800179740414023399e-04,1.511396733000000000e+09,0.000000000000000000e+00
2.258960594190284610e-04,6.027793278917670250e-04,4.702162987086921930e-04,1.511396793000000000e+09,0.000000000000000000e+00
2.389110450167208910e-04,5.925451987423002720e-04,5.501598352566361427e-04,1.511396853000000000e+09,0.000000000000000000e+00
2.330303104827180505e-04,6.270300946198403835e-04,5.900653777644038200e-04,1.511396913000000000e+09,0.000000000000000000e+00
2.231334656244143844e-04,6.087019573897123337e-04,6.561399204656481743e-04,1.511396973000000000e+09,0.000000000000000000e+00
2.207272773375734687e-04,5.815562908537685871e-04,4.428150132298469543e-04,1.511397033000000000e+09,0.000000000000000000e+00
1.972966274479404092e-04,6.107302033342421055e-04,5.593186360783874989e-04,1.511397093000000000e+09,0.000000000000000000e+00
2.044835127890110016e-04,4.920813371427357197e-04,5.789542919956147671e-04,1.511397153000000000e+09,0.000000000000000000e+00
2.124155871570110321e-04,4.846842202823609114e-04,7.557228673249483109e-04,1.511397213000000000e+09,0.000000000000000000e+00
2.019125386141240597e-04,4.990950692445039749e-04,6.707600550726056099e-04,1.511397273000000000e+09,0.000000000000000000e+00
1.903174415929242969e-04,4.010703705716878176e-04,7.110830047167837620e-04,1.511397333000000000e+09,0.000000000000000000e+00
1.909887505462393165e-04,4.718757118098437786e-04,6.833283696323633194e-04,1.511397393000000000e+09,0.000000000000000000e+00
1.943266979651525617e-04,5.995680112391710281e-04,6.763210403732955456e-04,1.511397453000000000e+09,0.000000000000000000e+00
2.447813167236745358e-04,5.064753931947052479e-04,6.136504234746098518e-04,1.511397513000000000e+09,0.000000000000000000e+00
2.569734351709485054e-04,5.140345892868936062e-04,6.354183424264192581e-04,1.511397573000000000e+09,0.000000000000000000e+00
